author_id;author_name;gender;img_url;about;country_name;country_region;country_id
556;Virgil;male;https://images.gr-assets.com/authors/1288833953p7/72880.jpg;Edward Sylvester Ellis was an American author who was born in Ohio and died at Cli Island Maine. He served as editor o Public Opinion (a daily newspaper) Golden Days and Holiday (both children's magazines). He specialized in boys' stories inspirational biography and history or both children and adults. He was a major author during the era o inexpensive iction o the nineteenth century (dime novels). Besides books published under his own name Ellis' work was published under various pseudonyms including:=;United Kingdom;Europe;6
557;Vergil S. Holland;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
558;Thomas J. Sienkewicz;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;South Africa;Africa;1
559;Jack Rudman;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Japan;Asia;5
560;David   Baker;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United Kingdom;Europe;6
561;Ed Roberson;male;https://images.gr-assets.com/authors/1349536647p7/1975981.jpg;I was born in Rourkela. I have lived in Orissa Uttrakhand Punjab Chattisgarh Andhra Pradesh and Karnataka. I earned a Masters in English Literature rom the University o Hyderabad and am currently settled in New Delhi.I have worked as a arm-hand woolen-garment seller shop assistant tuition master teacher journalist with The Economic Times technical writer with Novell Inc Oracle Corporation and now Cadence Design Systems.;United States;North America;11
562;Paul  Kirk;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
563;Paul West;male;https://images.gr-assets.com/authors/1385279576p7/3474543.jpg;;United States;North America;11
564;David A. Sullivan;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
565;Paul Brett Johnson;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;South Africa;Africa;1
566;William Shakespeare;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Brazil;South America;4
567;Reduced Shakespeare Company;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Japan;Asia;5
568;Carla Lynn Stockton;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
569;Giorgio de Santillana;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
570;Thucydides;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
571;Perez Zagorin;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;France;Europe;8
572;David E. Cartwright;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
573;E.C. Marchant;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;;United States;North America;11
574;Laurie M. Johnson;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
575;Peter Handke;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
576;Howard Don Cameron;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
577;H. P. Stahl;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;India;Asia;3
578;Marshall Sahlins;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Italy;Europe;10
579;W. Robert Connor;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
580;Joint Association of Classical Teachers;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
581;Cynthia W. Shelmerdine;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Japan;Asia;5
582;Euripides;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
583;Anne Carson;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;India;Asia;3
584;Steven Esposito;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United Kingdom;Europe;6
585;Beth Causey;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;;Japan;Asia;5
586;Wole Soyinka;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;Librarian's note: There is more than one author in the Goodreads database with this name.;Brazil;South America;4
587;Sophie Mills;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
588;Robert Emmet Meagher;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;Mason Lucas is a pseudonym or author =;United States;North America;11
589;William Allan;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;Michael E. Haskew is the editor o WWII History Magazine and the ormer editor o World War II Magazine . He is the author o a number o books including The Sniper at War and Order o Battle. Haskew is also the editor o The World War II Desk Reerence with the Eisenhower Center or American Studies. He lives in Hixson Tennessee.;Canada;North America;12
590;Robert J. Milch;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;France;Europe;8
591;Aeschylus;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
592;Simon Goldhill;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United Kingdom;Europe;6
593;Sophocles;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;India;Asia;3
594;Joint Association of Classical;unknown;https://images.gr-assets.com/authors/1381206823p7/139944.jpg;;France;Europe;8
595;Aristophanes;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;South Africa;Africa;1
596;Leo Strauss;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United Kingdom;Europe;6
597;Angus M. Bowie;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;South Africa;Africa;1
598;W. John Campbell;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
599;Douglas M. MacDowell;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;South Africa;Africa;1
600;Laura S. Barnard;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
601;Marie C. Marianetti;male;https://images.gr-assets.com/authors/1538506411p7/47872.jpg;;France;Europe;8
602;Andrea Wilson Nightingale;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;South Africa;Africa;1
603;Tessa Ransford;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United Kingdom;Europe;6
604;Matthew Baigell;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Brazil;South America;4
605;Earl A. Powell III;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Japan;Asia;5
606;Louis Legrand Noble;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
607;Franklin Kelly;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United Kingdom;Europe;6
608;Nancy Siegel;unknown;https://images.gr-assets.com/authors/1392079702p7/7155452.jpg;Claire R. McDougall a native o Scotland graduated rom Oxord University and lives now in Aspen Colorado with her amily. Ater an early start as a newspaper columnist her career in creative writing moved through the genres o poetry and short stories to settle on Scottish novels.;Canada;North America;12
609;Thomas Cole;female;https://images.gr-assets.com/authors/1565968308p7/18495333.jpg;Bari Weiss is a sta writer and editor or the opinion section o The New York Times. Weiss was an op-ed and book review editor at The Wall Street Journal beore joining the Times in 2017. She has also worked at Tablet the online magazine o Jewish politics and culture. She is a native o Pittsburgh and lives in New York City.;Brazil;South America;4
610;Jody Enders;female;https://images.gr-assets.com/authors/1264562751p7/193103.jpg;Gina B. Nahai is a best-selling author and a proessor o Creative Writing at =;Japan;Asia;5
611;Thomas Dumm;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Japan;Asia;5
612;John Zvesper;female;https://images.gr-assets.com/authors/1314316927p7/5121797.jpg;;United States;North America;11
613;Edward Schiappa;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
614;Barbara D. Schiappa;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
615;Elie Wiesel;female;https://images.gr-assets.com/authors/1502816554p7/7213348.jpg;Wie and mother o three daughters and one son lie is never dull. I ell in love with the written word as a young girl. My enchantment with the act o alling in love was cemented ater reading Pride and Prejudice in the 10th grade. I love being able to crawl inside a book as i I am a bystander watching it all unold live. Now that's a good book!My desire is to share my ictional riends with you so that they become your riends too! When you read my books i you don't end it by saying ;France;Europe;8
616;Mark Haddon;male;https://images.gr-assets.com/authors/1405529358p7/5833263.jpg;Reid Mockery is Amazon's number one selling parody author. Consistently unny he has successully mocked Fity Shades Divergent and now John Green's The Fault In Our Stars. His work has earned a loyal ollowing and he rewards his readers with ast moving parodies that are short cheap and guaranteed to brighten your day. Granted it takes a special git to be this stupid but Reid seems to have it by the boatload.Reid doesn't exactly look like Austin Powers but he oten channels his inner spirit. This image captures what Reid is eeling so let's leave it at that.When Reid Mockery makes parodic un o a book it is the greatest compliment that book can ever obtain.He doesn't drink bottled water oten. But when he does it's rom Walmart.Reid Mockery is so sexy women buy and read his books by the thousands just so they can run their ingers down the screen and eel his thick E ink. His words are like poetry i poetry were entertaining.He lives an anonymous lie in the state o Tennessee searching or the next genre o books to skewer with his wicked sense o humor. Although he has written other books he is best known or this best-selling parodies that make un o the best selling books. This ground-breaking work has catapulted Mockery to the top o the Amazon sales charts to which Reid responds ;Spain;Europe;7
617;George Pelecanos;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
618;Annie Proulx;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;South Africa;Africa;1
619;David    Allen;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
620;Geoffrey M. Bellman;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;Basil Hatim is a theorist in English/Arabic translation and a translator/interpreter. He has worked and lectured at universities worldwide and has published extensively on applied linguistics text linguistics translation/interpreting and TESOL. He has authored or co-authored several books. He has served on the editorial boards o several major journals and has published some 50 papers in a diverse range o international reereed journals.;Germany;Europe;2
621;Jeff Davidson;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
622;Gerard Fairtlough;female;https://images.gr-assets.com/authors/1373403131p7/7165566.jpg;Michelle Graves is a sel-proclaimed nomad moving every two to three years with her husband the Army man her beautiul daughter and a at tailless cat named Torri. When she is not writing away trying to purge her mind o yapping characters she can be ound entertaining her daughter attempting to crat (whilst trying not to injure hersel with the glue gun) baking yummy treats or reading. She admits to having a restless spirit and orces her amily to go out on adventures whenever possible. They lovingly play along. I you want to ind out more about her be sure to check out her acebook page a target=;Japan;Asia;5
